"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.895631625E0;2.259117142E1;3.219654694E0;9.403894501E0;2.468117570E1
2.905610625E0;4.117487640E0;-5.581892395E-1;9.601333923E0;1.046187807E1
2.915589625E0;5.842201080E0;6.054908752E-1;9.788295135E0;1.141528161E1
2.925568625E0;7.206763458E0;1.264869690E0;9.695039063E0;1.214623881E1
2.935547625E0;7.254813538E0;8.752299500E-1;9.637708282E0;1.209478267E1
2.945526625E0;5.934109955E0;7.906558228E-1;9.631571045E0;1.134045671E1
2.955505625E0;1.733395386E0;1.422042847E-1;9.766141205E0;9.919798166E0
2.965484625E0;5.164260864E-2;-1.197509766E-2;9.780211945E0;9.780355619E0
2.975464625E0;3.555107117E-1;-9.879455566E-3;9.780960388E0;9.787424155E0
2.985443625E0;2.344125366E-1;-9.999206543E-2;9.774523773E0;9.777845501E0
2.995422625E0;2.386038208E-1;-7.409591675E-2;9.780960388E0;9.784150863E0
3.005401625E0;3.038681030E-1;-2.499801636E-2;9.786349182E0;9.791097540E0
3.015380625E0;2.842588806E-1;-2.634521484E-2;9.783654785E0;9.787818865E0
3.025359625E0;1.827699280E-1;-9.520202637E-2;9.777667236E0;9.779838693E0
3.035338625E0;-3.382965088E-1;-4.001179504E-1;9.799521790E0;9.813519563E0
3.045317625E0;2.731819153E-1;8.652008057E-2;9.790989532E0;9.795181984E0
3.055297625E0;4.646337891E-1;7.753875732E-2;9.790241089E0;9.801567089E0
3.065276625E0;5.731581116E-1;1.676513672E-2;9.774673462E0;9.791477548E0
3.075255625E0;6.256988525E-1;1.437011719E-1;9.761201477E0;9.782290292E0
3.085234625E0;5.063969421E-1;8.532257080E-2;9.774074707E0;9.787556088E0
3.095213625E0;3.987707520E-1;-2.589614868E-2;9.789492645E0;9.797645379E0
3.105192625E0;9.024732971E-1;-9.235794067E-2;9.783954163E0;9.825922201E0
3.115171625E0;9.645941162E-1;-8.187973022E-2;9.777517548E0;9.825324193E0
3.125150625E0;1.923500061E-1;-4.890330505E-1;9.804760895E0;9.818833335E0
3.135129625E0;-1.079405365E0;6.840774536E-2;9.788295135E0;9.847868664E0
3.145109625E0;3.423381042E-1;-3.586541748E-1;9.778265991E0;9.790828054E0
3.155088625E0;5.927673340E-2;2.727328491E-1;9.779463501E0;9.783445370E0
